DATE,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
11/24/2019,47,",,7",24,",,7"
11/25/2019,42,",,7",20,",,7"
11/26/2019,34,",,7",17,",,7"
11/27/2019,30,",,7",20,",,7"
11/28/2019,36,",,7",14,",,7"
11/29/2019,34,",,7",12,",,7"
11/30/2019,29,",,7",18,",,7"
12/1/2019,33,",,7",7,",,7"
12/2/2019,31,",,7",21,",,7"
12/3/2019,37,",,7",29,",,7"
12/4/2019,38,",,7",27,",,7"
12/5/2019,41,",,7",15,",,7"
12/6/2019,39,",,7",15,",,7"
12/7/2019,39,",,7",19,",,7"
12/8/2019,38,",,7",32,",,7"
12/9/2019,37,",,7",17,",,7"
12/10/2019,36,",,7",11,",,7"
12/11/2019,38,",,7",15,",,7"
12/12/2019,35,",,7",27,",,7"
12/13/2019,40,",,7",28,",,7"
12/14/2019,35,",,7",19,",,7"
12/15/2019,33,",,7",7,",,7"
12/16/2019,26,",,7",1,",,7"
12/17/2019,26,",,7",-1,",,7"
12/18/2019,26,",,7",5,",,7"
12/19/2019,35,",,7",18,",,7"
12/20/2019,37,",,7",29,",,7"
12/21/2019,44,",,7",27,",,7"
12/22/2019,49,",,7",27,",,7"
12/23/2019,48,",,7",26,",,7"
12/24/2019,37,",,7",30,",,7"
12/25/2019,35,",,7",4,",,7"
12/26/2019,30,",,7",5,",,7"
12/27/2019,25,",,7",6,",,7"
12/28/2019,28,",,7",16,",,7"
12/29/2019,34,",,7",15,",,7"
12/30/2019,31,",,7",24,",,7"
12/31/2019,38,",,7",23,",,7"
1/1/2020,34,",,7",26,",,7"
1/2/2020,42,",,7",23,",,7"
1/3/2020,36,",,7",23,",,7"
1/4/2020,42,",,7",20,",,7"
1/5/2020,36,",,7",11,",,7"
1/6/2020,28,",,7",18,",,7"
1/7/2020,34,",,7",25,",,7"
1/8/2020,38,",,7",29,",,7"
1/9/2020,33,",,7",21,",,7"
1/10/2020,31,",,7",-2,",,7"
1/11/2020,26,",,7",5,",,7"
1/12/2020,34,",,7",22,",,7"
1/13/2020,28,",,7",14,",,7"
1/14/2020,26,",,7",13,",,7"
1/15/2020,26,",,7",-4,",,7"
1/16/2020,31,",,7",-3,",,7"
1/17/2020,33,",,7",14,",,7"
1/18/2020,33,",,7",13,",,7"
1/19/2020,32,",,7",25,",,7"
1/20/2020,45,",,7",16,",,7"
1/21/2020,40,",,7",23,",,7"
1/22/2020,39,",,7",18,",,7"
1/23/2020,36,",,7",23,",,7"
1/24/2020,37,",,7",30,",,7"
1/25/2020,41,",,7",27,",,7"
1/26/2020,38,",,7",25,",,7"
1/27/2020,37,",,7",27,",,7"
1/28/2020,41,",,7",24,",,7"
1/29/2020,37,",,7",27,",,7"
1/30/2020,38,",,7",24,",,7"
1/31/2020,37,",,7",14,",,7"
2/1/2020,37,",,7",27,",,7"
2/2/2020,50,",,7",25,",,7"
2/3/2020,30,",,7",2,",,7"
2/4/2020,30,",,7",2,",,7"
2/5/2020,31,",,7",7,",,7"
2/6/2020,29,",,7",21,",,7"
2/7/2020,36,",,7",29,",,7"
2/8/2020,36,",,7",30,",,7"
2/9/2020,37,",,7",15,",,7"
2/10/2020,38,",,7",19,",,7"
2/11/2020,35,",,7",2,",,7"
2/12/2020,43,",,7",7,",,7"
2/13/2020,39,",,7",3,",,7"
2/14/2020,48,",,7",5,",,7"
2/15/2020,39,",,7",21,",,7"
2/16/2020,36,",,7",26,",,7"
2/17/2020,41,",,7",13,",,7"
2/18/2020,35,",,7",-8,",,7"
2/19/2020,34,",,7",-10,",,7"
2/20/2020,34,",,7",-8,",,7"
2/21/2020,41,",,7",1,",,7"
2/22/2020,45,",,7",4,",,7"
2/23/2020,52,",,7",10,",,7"
2/24/2020,48,",,7",16,",,7"
2/25/2020,36,",,7",2,",,7"
2/26/2020,42,",,7",5,",,7"
2/27/2020,49,",,7",9,",,7"
2/28/2020,50,",,7",13,",,7"
2/29/2020,54,",,7",18,",,7"
3/1/2020,40,",,7",19,",,7"
3/2/2020,39,",,7",11,",,7"
3/3/2020,37,",,7",21,",,7"
3/4/2020,52,",,7",23,",,7"
3/5/2020,47,",,7",17,",,7"
3/6/2020,58,",,7",23,",,7"
3/7/2020,58,",,7",32,",,7"
3/8/2020,42,",,7",28,",,7"
3/9/2020,40,",,7",29,",,7"
3/10/2020,40,",,7",17,",,7"
3/11/2020,47,",,7",20,",,7"
3/12/2020,52,",,7",19,",,7"
3/13/2020,45,",,7",12,",,7"
3/14/2020,49,",,7",24,",,7"
3/15/2020,41,",,7",31,",,7"
3/16/2020,44,",,7",19,",,7"
3/17/2020,51,",,7",20,",,7"
3/18/2020,47,",,7",29,",,7"
3/19/2020,38,",,7",27,",,7"
3/20/2020,51,",,7",21,",,7"
3/21/2020,53,",,7",19,",,7"
3/22/2020,52,",,7",19,",,7"
3/23/2020,52,",,7",25,",,7"
3/24/2020,44,",,7",28,",,7"
3/25/2020,40,",,7",27,",,7"
3/26/2020,40,",,7",12,",,7"
3/27/2020,41,",,7",20,",,7"
3/28/2020,42,",,7",28,",,7"
3/29/2020,47,",,7",26,",,7"
3/30/2020,46,",,7",32,",,7"
3/31/2020,40,",,7",31,",,7"
4/1/2020,38,",,7",10,",,7"
4/2/2020,38,",,7",14,",,7"
4/3/2020,41,",,7",16,",,7"
4/4/2020,37,",,7",16,",,7"
4/5/2020,47,",,7",25,",,7"
4/6/2020,50,",,7",32,",,7"
4/7/2020,56,",,7",28,",,7"
4/8/2020,58,",,7",24,",,7"
4/9/2020,63,",,7",24,",,7"
4/10/2020,66,",,7",27,",,7"
4/11/2020,65,",,7",32,",,7"
4/12/2020,54,",,7",19,",,7"
4/13/2020,42,",,7",14,",,7"
4/14/2020,44,",,7",19,",,7"
4/15/2020,52,",,7",29,",,7"
4/16/2020,45,",,7",22,",,7"
4/17/2020,47,",,7",18,",,7"
4/18/2020,59,",,7",23,",,7"
4/19/2020,62,",,7",26,",,7"
4/20/2020,63,",,7",26,",,7"
4/21/2020,67,",,7",27,",,7"
4/22/2020,65,",,7",28,",,7"
4/23/2020,63,",,7",38,",,7"
4/24/2020,55,",,7",32,",,7"
4/25/2020,55,",,7",28,",,7"
4/26/2020,64,",,7",40,",,7"
4/27/2020,66,",,7",35,",,7"
4/28/2020,58,",,7",33,",,7"
4/29/2020,68,",,7",32,",,7"
4/30/2020,76,",,7",41,",,7"
5/1/2020,65,",,7",36,",,7"
5/2/2020,61,",,7",28,",,7"
5/3/2020,68,",,7",39,",,7"
5/4/2020,56,",,7",26,",,7"
5/5/2020,60,",,7",29,",,7"
5/6/2020,71,",,7",38,",,7"
5/7/2020,55,",,7",25,",,7"
5/8/2020,62,",,7",27,",,7"
5/9/2020,68,",,7",29,",,7"
5/10/2020,73,",,7",33,",,7"
5/11/2020,78,",,7",45,",,7"
5/12/2020,76,",,7",45,",,7"
5/13/2020,62,",,7",42,",,7"
5/14/2020,55,",,7",33,",,7"
5/15/2020,55,",,7",35,",,7"
5/16/2020,56,",,7",28,",,7"
5/17/2020,64,",,7",40,",,7"
5/18/2020,65,",,7",43,",,7"
5/19/2020,50,",,7",37,",,7"
5/20/2020,54,",,7",39,",,7"
5/21/2020,53,",,7",39,",,7"
5/22/2020,48,",,7",34,",,7"
5/23/2020,55,",,7",34,",,7"
5/24/2020,55,",,7",28,",,7"
5/25/2020,67,",,7",32,",,7"
5/26/2020,74,",,7",49,",,7"
5/27/2020,69,",,7",39,",,7"
5/28/2020,77,",,7",38,",,7"
5/29/2020,86,",,7",50,",,7"
5/30/2020,88,",,7",47,",,7"
5/31/2020,91,",,7",50,",,7"
6/1/2020,71,",,7",42,",,7"
6/2/2020,66,",,7",37,",,7"
6/3/2020,77,",,7",44,",,7"
6/4/2020,77,",,7",46,",,7"
6/5/2020,76,",,7",40,",,7"
6/6/2020,85,",,7",49,",,7"
6/7/2020,56,",,7",37,",,7"
6/8/2020,41,",,7",32,",,7"
6/9/2020,57,",,7",32,",,7"
6/10/2020,58,",,7",36,",,7"
6/11/2020,74,",,7",40,",,7"
6/12/2020,85,",,7",45,",,7"
6/13/2020,85,",,7",51,",,7"
6/14/2020,68,",,7",39,",,7"
6/15/2020,51,",,7",32,",,7"
6/16/2020,53,",,7",40,",,7"
6/17/2020,60,",,7",37,",,7"
6/18/2020,52,",,7",36,",,7"
6/19/2020,66,",,7",36,",,7"
6/20/2020,77,",,7",41,",,7"
6/21/2020,69,",,7",47,",,7"
6/22/2020,77,",,7",42,",,7"
6/23/2020,83,",,7",44,",,7"
6/24/2020,89,",,7",47,",,7"
6/25/2020,90,",,7",52,",,7"
6/26/2020,86,",,7",46,",,7"
6/27/2020,87,",,7",49,",,7"
6/28/2020,78,",,7",43,",,7"
6/29/2020,62,",,7",41,",,7"
6/30/2020,53,",,7",40,",,7"
7/1/2020,65,",,7",42,",,7"
7/2/2020,69,",,7",35,",,7"
7/3/2020,75,",,7",37,",,7"
7/4/2020,86,",,7",41,",,7"
7/5/2020,82,",,7",42,",,7"
7/6/2020,82,",,7",41,",,7"
7/7/2020,87,",,7",44,",,7"
7/8/2020,78,",,7",39,",,7"
7/9/2020,79,",,7",39,",,7"
7/10/2020,84,",,7",48,",,7"
7/11/2020,82,",,7",40,",,7"
7/12/2020,91,",,7",45,",,7"
7/13/2020,83,",,7",44,",,7"
7/14/2020,80,",,7",37,",,7"
7/15/2020,81,",,7",38,",,7"
7/16/2020,86,",,7",42,",,7"
7/17/2020,90,",,7",47,",,7"
7/18/2020,88,",,7",46,",,7"
7/19/2020,87,",,7",44,",,7"
7/20/2020,88,",,7",46,",,7"
7/21/2020,90,",,7",47,",,7"
7/22/2020,93,",,7",49,",,7"
7/23/2020,84,",,7",55,",,7"
7/24/2020,78,",,7",46,",,7"
7/25/2020,86,",,7",44,",,7"
7/26/2020,87,",,7",42,",,7"
7/27/2020,93,",,7",45,",,7"
7/28/2020,96,",,7",56,",,7"
7/29/2020,92,",,7",51,",,7"
7/30/2020,91,",,7",50,",,7"
7/31/2020,97,",,7",53,",,7"
8/1/2020,103,",,7",51,",,7"
8/2/2020,97,",,7",47,",,7"
8/3/2020,98,",,7",51,",,7"
8/4/2020,91,",,7",47,",,7"
8/5/2020,92,",,7",47,",,7"
8/6/2020,95,",,7",58,",,7"
8/7/2020,89,",,7",48,",,7"
8/8/2020,84,",,7",41,",,7"
8/9/2020,86,",,7",43,",,7"
8/10/2020,86,",,7",42,",,7"
8/11/2020,91,",,7",44,",,7"
8/12/2020,90,",,7",49,",,7"
8/13/2020,82,",,7",41,",,7"
8/14/2020,81,",,7",38,",,7"
8/15/2020,87,",,7",39,",,7"
8/16/2020,94,",,7",45,",,7"
8/17/2020,89,",,7",53,",,7"
8/18/2020,99,",,7",59,",,7"
8/19/2020,96,",,7",55,",,7"
8/20/2020,90,",,7",51,",,7"
8/21/2020,89,",,7",45,",,7"
8/22/2020,89,",,7",44,",,7"
8/23/2020,90,",,7",44,",,7"
8/24/2020,93,",,7",46,",,7"
8/25/2020,78,",,7",49,",,7"
8/26/2020,78,",,7",48,",,7"
8/27/2020,87,",,7",51,",,7"
8/28/2020,83,",,7",42,",,7"
8/29/2020,88,",,7",41,",,7"
8/30/2020,87,",,7",38,",,7"
8/31/2020,74,",,7",45,",,7"
9/1/2020,55,",,7",34,",,7"
9/2/2020,84,",,7",39,",,7"
9/3/2020,89,",,7",42,",,7"
9/4/2020,92,",,7",42,",,7"
9/5/2020,98,",,7",45,",,7"
9/6/2020,97,",,7",43,",,7"
9/7/2020,92,",,7",42,",,7"
9/8/2020,77,",,7",32,",,7"
9/9/2020,67,",,7",28,",,7"
9/10/2020,82,",,7",34,",,7"
9/11/2020,87,",,7",35,",,7"
9/12/2020,88,",,7",35,",,7"
9/13/2020,89,",,7",38,",,7"
9/14/2020,84,",,7",40,",,7"
9/15/2020,87,",,7",39,",,7"
9/16/2020,86,",,7",38,",,7"
9/17/2020,81,",,7",39,",,7"
9/18/2020,85,",,7",41,",,7"
9/19/2020,61,",,7",44,",,7"
9/20/2020,64,",,7",35,",,7"
9/21/2020,69,",,7",35,",,7"
9/22/2020,82,",,7",37,",,7"
9/23/2020,73,",,7",40,",,7"
9/24/2020,79,",,7",45,",,7"
9/25/2020,61,",,7",31,",,7"
9/26/2020,57,",,7",37,",,7"
9/27/2020,59,",,7",36,",,7"
9/28/2020,63,",,7",28,",,7"
9/29/2020,75,",,7",29,",,7"
9/30/2020,83,",,7",31,",,7"
10/1/2020,83,",,7",31,",,7"
10/2/2020,84,",,7",36,",,7"
10/3/2020,80,",,7",33,",,7"
10/4/2020,82,",,7",33,",,7"
10/5/2020,81,",,7",32,",,7"
10/6/2020,80,",,7",32,",,7"
10/7/2020,83,",,7",32,",,7"
10/8/2020,81,",,7",31,",,7"
10/9/2020,76,",,7",30,",,7"
10/10/2020,76,",,7",32,",,7"
10/11/2020,62,",,7",35,",,7"
10/12/2020,47,",,7",36,",,7"
10/13/2020,55,",,7",33,",,7"
10/14/2020,50,",,7",32,",,7"
10/15/2020,54,",,7",27,",,7"
10/16/2020,53,",,7",28,",,7"
10/17/2020,65,",,7",36,",,7"
10/18/2020,62,",,7",42,",,7"
10/19/2020,48,",,7",38,",,7"
10/20/2020,63,",,7",41,",,7"
10/21/2020,59,",,7",40,",,7"
10/22/2020,54,",,7",26,",,7"
10/23/2020,47,",,7",16,",,7"
10/24/2020,48,",,7",17,",,7"
10/25/2020,47,",,7",16,",,7"
10/26/2020,36,",,7",8,",,7"
10/27/2020,37,",,7",13,",,7"
10/28/2020,59,",,7",21,",,7"
10/29/2020,66,",,7",24,",,7"
10/30/2020,69,",,7",25,",,7"
10/31/2020,68,",,7",22,",,7"
11/1/2020,58,",,7",23,",,7"
11/2/2020,64,",,7",23,",,7"
11/3/2020,67,",,7",24,",,7"
11/4/2020,69,",,7",28,",,7"
11/5/2020,67,",,7",29,",,7"
11/6/2020,70,",,7",33,",,7"
11/7/2020,63,",,7",34,",,7"
11/8/2020,50,",,7",26,",,7"
11/9/2020,31,",,7",17,",,7"
11/10/2020,33,",,7",23,",,7"
11/11/2020,33,",,7",25,",,7"
11/12/2020,33,",,7",6,",,7"
11/13/2020,35,",,7",11,",,7"
11/14/2020,31,",,7",24,",,7"
11/15/2020,36,",,7",27,",,7"
11/16/2020,39,",,7",29,",,7"
11/17/2020,39,",,7",26,",,7"
11/18/2020,57,",,7",33,",,7"
11/19/2020,42,",,7",31,",,7"
11/20/2020,35,",,7",10,",,7"
11/21/2020,35,",,7",5,",,7"
11/22/2020,34,",,7",6,",,7"
11/23/2020,39,",,7",9,",,7"
11/24/2020,36,",,7",17,",,7"
11/25/2020,42,",,7",18,",,7"
11/26/2020,37,",,7",17,",,7"
11/27/2020,34,",,7",7,",,7"
11/28/2020,38,",,7",7,",,7"
11/29/2020,36,",,7",6,",,7"
11/30/2020,38,",,7",8,",,7"
12/1/2020,34,",,7",19,",,7"
12/2/2020,40,",,7",7,",,7"
12/3/2020,37,",,7",10,",,7"
12/4/2020,42,",,7",7,",,7"
12/5/2020,37,",,7",10,",,7"
12/6/2020,39,",,7",12,",,7"
12/7/2020,40,",,7",10,",,7"
12/8/2020,41,",,7",13,",,7"
12/9/2020,49,",,7",16,",,7"
12/10/2020,40,",,7",9,",,7"
12/11/2020,38,",,7",10,",,7"
12/12/2020,26,",,7",8,",,7"
12/13/2020,29,",,7",3,",,7"
12/14/2020,29,",,7",18,",,7"
12/15/2020,32,",,7",18,",,7"
12/16/2020,31,",,7",24,",,7"
12/17/2020,44,",,7",29,",,7"
12/18/2020,38,",,7",25,",,7"
12/19/2020,36,",,7",26,",,7"
12/20/2020,42,",,7",31,",,7"
12/21/2020,36,",,7",32,",,7"
12/22/2020,47,",,7",23,",,7"
12/23/2020,27,",,7",6,",,7"
12/24/2020,29,",,7",5,",,7"
12/25/2020,34,",,7",8,",,7"
12/26/2020,40,",,7",15,",,7"
12/27/2020,35,",,7",10,",,7"
12/28/2020,32,",,7",1,",,7"
12/29/2020,28,",,7",-2,",,7"
12/30/2020,27,",,7",0,",,7"
12/31/2020,32,",,7",23,",,7"
1/1/2021,34,",,7",21,",,7"
1/2/2021,36,",,7",26,",,7"
1/3/2021,36,",,7",30,",,7"
1/4/2021,42,",,7",18,",,7"
1/5/2021,34,",,7",25,",,7"
1/6/2021,38,",,7",12,",,7"
1/7/2021,34,",,7",16,",,7"
1/8/2021,35,",,7",8,",,7"
1/9/2021,31,",,7",14,",,7"
1/10/2021,38,",,7",7,",,7"
1/11/2021,35,",,7",8,",,7"
1/12/2021,39,",,7",12,",,7"
1/13/2021,42,",,7",32,",,7"
1/14/2021,43,",,7",8,",,7"
1/15/2021,35,",,7",9,",,7"
1/16/2021,33,",,7",18,",,7"
1/17/2021,39,",,7",19,",,7"
1/18/2021,39,",,7",22,",,7"
1/19/2021,34,",,7",4,",,7"
1/20/2021,34,",,7",5,",,7"
1/21/2021,34,",,7",19,",,7"
1/22/2021,33,",,7",24,",,7"
1/23/2021,40,",,7",7,",,7"
1/24/2021,35,",,7",-1,",,7"
1/25/2021,35,",,7",4,",,7"
1/26/2021,30,",,7",-1,",,7"
1/27/2021,27,",,7",11,",,7"
1/28/2021,31,",,7",24,",,7"
1/29/2021,35,",,7",30,",,7"
1/30/2021,36,",,7",25,",,7"
1/31/2021,34,",,7",10,",,7"
2/1/2021,43,",,7",18,",,7"
2/2/2021,50,",,7",23,",,7"
2/3/2021,42,",,7",20,",,7"
2/4/2021,36,",,7",16,",,7"
2/5/2021,33,",,7",20,",,7"
2/6/2021,39,",,7",17,",,7"
2/7/2021,39,",,7",27,",,7"
2/8/2021,35,",,7",21,",,7"
2/9/2021,34,",,7",0,",,7"
2/10/2021,39,",,7",-3,",,7"
2/11/2021,39,",,7",1,",,7"
2/12/2021,25,",,7",13,",,7"
2/13/2021,26,",,7",16,",,7"
2/14/2021,26,",,7",9,",,7"
2/15/2021,30,",,7",17,",,7"
2/16/2021,35,",,7",26,",,7"
2/17/2021,35,",,7",18,",,7"
2/18/2021,37,",,7",0,",,7"
2/19/2021,30,",,7",5,",,7"
2/20/2021,40,",,7",19,",,7"
2/21/2021,39,",,7",14,",,7"
2/22/2021,33,",,7",23,",,7"
2/23/2021,40,",,7",21,",,7"
2/24/2021,34,",,7",20,",,7"
2/25/2021,38,",,7",-4,",,7"
2/26/2021,27,",,7",10,",,7"
2/27/2021,32,",,7",15,",,7"
2/28/2021,35,",,7",-4,",,7"
3/1/2021,32,",,7",12,",,7"
3/2/2021,49,",,7",14,",,7"
3/3/2021,52,",,7",12,",,7"
3/4/2021,55,",,7",12,",,7"
3/5/2021,57,",,7",15,",,7"
3/6/2021,59,",,7",25,",,7"
3/7/2021,42,",,7",20,",,7"
3/8/2021,42,",,7",26,",,7"
3/9/2021,35,",,7",15,",,7"
3/10/2021,41,",,7",10,",,7"
3/11/2021,42,",,7",4,",,7"
3/12/2021,47,",,7",5,",,7"
3/13/2021,47,",,7",11,",,7"
3/14/2021,53,",,7",13,",,7"
3/15/2021,58,",,7",22,",,7"
3/16/2021,55,",,7",23,",,7"
3/17/2021,53,",,7",19,",,7"
3/18/2021,55,",,7",22,",,7"
3/19/2021,58,",,7",32,",,7"
3/20/2021,45,",,7",28,",,7"
3/21/2021,46,",,7",22,",,7"
3/22/2021,44,",,7",29,",,7"
3/23/2021,42,",,7",23,",,7"
3/24/2021,44,",,7",15,",,7"
3/25/2021,40,",,7",23,",,7"
3/26/2021,40,",,7",25,",,7"
3/27/2021,43,",,7",20,",,7"
3/28/2021,55,",,7",26,",,7"
3/29/2021,60,",,7",23,",,7"
3/30/2021,34,",,7",21,",,7"
3/31/2021,41,",,7",13,",,7"
4/1/2021,55,",,7",20,",,7"
4/2/2021,63,",,7",26,",,7"
4/3/2021,64,",,7",27,",,7"
4/4/2021,66,",,7",29,",,7"
4/5/2021,67,",,7",33,",,7"
4/6/2021,44,",,7",26,",,7"
4/7/2021,57,",,7",23,",,7"
4/8/2021,62,",,7",31,",,7"
4/9/2021,43,",,7",16,",,7"
4/10/2021,56,",,7",25,",,7"
4/11/2021,53,",,7",18,",,7"
4/12/2021,46,",,7",18,",,7"
4/13/2021,50,",,7",26,",,7"
4/14/2021,48,",,7",27,",,7"
4/15/2021,50,",,7",28,",,7"
4/16/2021,55,",,7",25,",,7"
4/17/2021,58,",,7",23,",,7"
4/18/2021,63,",,7",25,",,7"
4/19/2021,69,",,7",30,",,7"
4/20/2021,54,",,7",22,",,7"
4/21/2021,59,",,7",21,",,7"
4/22/2021,62,",,7",24,",,7"
4/23/2021,62,",,7",32,",,7"
4/24/2021,61,",,7",34,",,7"
4/25/2021,51,",,7",35,",,7"
4/26/2021,47,",,7",29,",,7"
4/27/2021,54,",,7",29,",,7"
4/28/2021,62,",,7",27,",,7"
4/29/2021,68,",,7",31,",,7"
4/30/2021,77,",,7",35,",,7"
5/1/2021,79,",,7",38,",,7"
5/2/2021,69,",,7",38,",,7"
5/3/2021,54,",,7",25,",,7"
5/4/2021,62,",,7",30,",,7"
5/5/2021,63,",,7",27,",,7"
5/6/2021,69,",,7",31,",,7"
5/7/2021,80,",,7",45,",,7"
5/8/2021,58,",,7",29,",,7"
5/9/2021,53,",,7",24,",,7"
5/10/2021,51,",,7",25,",,7"
5/11/2021,54,",,7",25,",,7"
5/12/2021,66,",,7",29,",,7"
5/13/2021,71,",,7",32,",,7"
5/14/2021,75,",,7",35,",,7"
5/15/2021,73,",,7",33,",,7"
5/16/2021,73,",,7",33,",,7"
5/17/2021,78,",,7",36,",,7"
5/18/2021,81,",,7",37,",,7"
5/19/2021,70,",,7",40,",,7"
5/20/2021,54,",,7",32,",,7"
5/21/2021,44,",,7",37,",,7"
5/22/2021,52,",,7",35,",,7"
5/23/2021,64,",,7",33,",,7"
5/24/2021,48,",,7",39,",,7"
5/25/2021,55,",,7",37,",,7"
5/26/2021,57,",,7",40,",,7"
5/27/2021,63,",,7",32,",,7"
5/28/2021,71,",,7",39,",,7"
5/29/2021,66,",,7",29,",,7"
5/30/2021,73,",,7",33,",,7"
5/31/2021,79,",,7",38,",,7"
6/1/2021,83,",,7",40,",,7"
6/2/2021,86,",,7",44,",,7"
6/3/2021,93,",,7",45,",,7"
6/4/2021,94,",,7",50,",,7"
6/5/2021,88,",,7",47,",,7"
6/6/2021,79,",,7",37,",,7"
6/7/2021,73,",,7",32,",,7"
6/8/2021,76,",,7",44,",,7"
6/9/2021,79,",,7",50,",,7"
6/10/2021,75,",,7",41,",,7"
6/11/2021,50,",,7",32,",,7"
6/12/2021,68,",,7",42,",,7"
6/13/2021,78,",,7",42,",,7"
6/14/2021,94,",,7",48,",,7"
6/15/2021,93,",,7",49,",,7"
6/16/2021,82,",,7",46,",,7"
6/17/2021,84,",,7",40,",,7"
6/18/2021,87,",,7",40,",,7"
6/19/2021,91,",,7",44,",,7"
6/20/2021,87,",,7",44,",,7"
6/21/2021,86,",,7",44,",,7"
6/22/2021,91,",,7",49,",,7"
6/23/2021,94,",,7",55,",,7"
6/24/2021,86,",,7",48,",,7"
6/25/2021,88,",,7",46,",,7"
6/26/2021,87,",,7",48,",,7"
6/27/2021,90,",,7",50,",,7"
6/28/2021,95,",,7",53,",,7"
6/29/2021,100,",,7",51,",,7"
6/30/2021,103,",,7",56,",,7"
7/1/2021,99,",,7",51,",,7"
7/2/2021,84,",,7",50,",,7"
7/3/2021,97,",,7",52,",,7"
7/4/2021,98,",,7",59,",,7"
7/5/2021,97,",,7",60,",,7"
7/6/2021,95,",,7",49,",,7"
7/7/2021,100,",,7",63,",,7"
7/8/2021,98,",,7",47,",,7"
7/9/2021,94,",,7",47,",,7"
7/10/2021,92,",,7",47,",,7"
7/11/2021,99,",,7",51,",,7"
7/12/2021,96,",,7",47,",,7"
7/13/2021,97,",,7",52,",,7"
7/14/2021,92,",,7",49,",,7"
7/15/2021,93,",,7",50,",,7"
7/16/2021,96,",,7",49,",,7"
7/17/2021,95,",,7",49,",,7"
7/18/2021,97,",,7",48,",,7"
7/19/2021,100,",,7",51,",,7"
7/20/2021,79,",,7",54,",,7"
7/21/2021,85,",,7",53,",,7"
7/22/2021,93,",,7",45,",,7"
7/23/2021,91,",,7",48,",,7"
7/24/2021,92,",,7",44,",,7"
7/25/2021,97,",,7",48,",,7"
7/26/2021,96,",,7",49,",,7"
7/27/2021,98,",,7",60,",,7"
7/28/2021,93,",,7",53,",,7"
7/29/2021,90,",,7",56,",,7"
7/30/2021,96,",,7",51,",,7"
7/31/2021,99,",,7",60,",,7"
8/1/2021,92,",,7",60,",,7"
8/2/2021,82,",,7",60,",,7"
8/3/2021,86,",,7",50,",,7"
8/4/2021,92,",,7",52,",,7"
8/5/2021,96,",,7",60,",,7"
8/6/2021,89,",,7",47,",,7"
8/7/2021,81,",,7",47,",,7"
8/8/2021,87,",,7",49,",,7"
8/9/2021,80,",,7",38,",,7"
