"","SpringName","site_type","Water_Year","max_ndvi","max_ndvi_doy","amplitude_ndvi","dur_80th_ndvi","sos_doy_ndvi","eos_doy_ndvi","gsl_ndvi","CWB_tot_mm","snowmelt_timing","Dec_CWB_mm","Nov_CWB_mm","Oct_CWB_mm","Apr_CWB_mm","Aug_CWB_mm","Feb_CWB_mm","Jan_CWB_mm","Jul_CWB_mm","Jun_CWB_mm","Mar_CWB_mm","May_CWB_mm","Sep_CWB_mm","Fall_CWB_mm","Spring_CWB_mm","Summer_CWB_mm","Winter_CWB_mm","Latitude","Longitude","Elevation_m","TWI","Aspect","HLI","WEI"
"319","Equisetum","Spring","2024",0.747395903939462,184,0.285272030052009,35.4,158,266,107,157.55,117.426666666667,45.72,45.21,11.12,40.38,-90.29,68.07,47.75,-100.37,-21.88,68.33,43.39,0.12,102.05,61.89,-190.54,184.15,45.13649,-114.79547,1830.701899,4.622550488,149.8585568,0.848232567,0.426756203
"320","Equisetum","Spring","2023",0.749905288813875,179,0.264730672508644,34.8,150,266,116,350.96,164.8,79.5,60.71,6.64,35.11,-6.12,33.27,33.78,-70.71,70.25,98.3,19.95,-9.72,146.85,125.31,-86.55,165.35,45.13649,-114.79547,1830.701899,4.622550488,149.8585568,0.848232567,0.426756203
"321","Game Knob","Non-Spring","2018",0.625782196535017,166,0.211415192579902,37.2,133,227,94,197.14,120.253333333333,87.88,76.45,35.06,33.79,-88.49,71.37,48.77,-95.75,12.54,59.18,12.27,-55.93,199.39,58.6,-240.17,179.32,45.12305399,-114.8338404,1822.343902,4.131731033,89.73493223,0.475485802,0.010400414
"322","Game Knob","Non-Spring","2019",0.61085176881773,182,0.172880670413529,37,141,238,96,37.01,129.846666666667,32.26,32.26,32.22,33.91,-93.05,39.12,22.35,-66.01,-30.24,30.73,14.62,-11.16,96.74,18.29,-170.22,92.2,45.12305399,-114.8338404,1822.343902,4.131731033,89.73493223,0.475485802,0.010400414
"323","Game Knob","Non-Spring","2020",0.617289565212043,182,0.194531605867915,37.6,140,243,103,166.85,130.613333333333,28.19,17.27,53.34,22.15,-102.37,86.11,68.58,-67.08,36.13,38.61,36.68,-50.76,98.8,94.96,-220.21,193.3,45.12305399,-114.8338404,1822.343902,4.131731033,89.73493223,0.475485802,0.010400414
"324","Game Knob","Non-Spring","2017",0.610216454506496,180,0.196803926300428,40.8,142,227,85,218.33,120.253333333333,89.41,28.96,41.06,43.11,-112.83,87.12,48.26,-87.31,-3.89,75.48,11.69,-2.73,159.43,50.91,-202.87,210.86,45.12305399,-114.8338404,1822.343902,4.131731033,89.73493223,0.475485802,0.010400414
"325","Game Knob","Non-Spring","2022",0.677733001907556,188,0.277588192304449,40.8,145,252,107,130.26,118.16,71.12,31.24,26.27,54.71,-96.75,19.05,53.85,-78.37,-11.06,30.41,65.81,-36.02,128.63,109.46,-211.14,103.31,45.12305399,-114.8338404,1822.343902,4.131731033,89.73493223,0.475485802,0.010400414
"326","Game Knob","Non-Spring","2023",0.674153150950756,178,0.226124029338759,34.8,142,243,101,166.25,112,57.66,50.04,0.54,16.86,-13.46,15.49,21.59,-71.54,27.81,69.34,1.99,-10.07,108.24,46.66,-95.07,106.42,45.12305399,-114.8338404,1822.343902,4.131731033,89.73493223,0.475485802,0.010400414
"327","Game Knob","Non-Spring","2021",0.623532497691339,168,0.231608551246844,39,146,243,97,-95.7,122.333333333333,45.72,39.37,24.57,-15.95,-78.23,53.59,29.46,-96.79,-71.69,24.64,6.16,-56.55,109.66,-81.48,-231.57,107.69,45.12305399,-114.8338404,1822.343902,4.131731033,89.73493223,0.475485802,0.010400414
"328","Game Knob","Non-Spring","2024",0.656714839650285,179,0.218941572664218,35.4,147,235,88,14.26,115.013333333333,34.8,39.88,5.53,34.79,-98.85,44.96,34.04,-100.51,-42.27,46.23,15.98,-0.32,80.21,8.5,-199.68,125.23,45.12305399,-114.8338404,1822.343902,4.131731033,89.73493223,0.475485802,0.010400414
"329","Game Knob","Spring","2018",0.661899151586996,170,0.203571846682207,37.2,139,251,113,197.14,120.253333333333,87.88,76.45,35.06,33.79,-88.49,71.37,48.77,-95.75,12.54,59.18,12.27,-55.93,199.39,58.6,-240.17,179.32,45.12240621,-114.833813,1812.766807,3.855352879,108.9591556,0.579546809,0.095328689
"330","Game Knob","Spring","2017",0.669183434888538,186,0.256229615580967,40.8,145,269,124,218.33,120.253333333333,89.41,28.96,41.06,43.11,-112.83,87.12,48.26,-87.31,-3.89,75.48,11.69,-2.73,159.43,50.91,-202.87,210.86,45.12240621,-114.833813,1812.766807,3.855352879,108.9591556,0.579546809,0.095328689
"331","Game Knob","Spring","2019",0.675368191220034,195,0.213160792855699,37,149,262,113,37.01,129.846666666667,32.26,32.26,32.22,33.91,-93.05,39.12,22.35,-66.01,-30.24,30.73,14.62,-11.16,96.74,18.29,-170.22,92.2,45.12240621,-114.833813,1812.766807,3.855352879,108.9591556,0.579546809,0.095328689
"332","Game Knob","Spring","2020",0.662756364801737,194,0.254791633780297,37.6,142,268,126,166.85,130.613333333333,28.19,17.27,53.34,22.15,-102.37,86.11,68.58,-67.08,36.13,38.61,36.68,-50.76,98.8,94.96,-220.21,193.3,45.12240621,-114.833813,1812.766807,3.855352879,108.9591556,0.579546809,0.095328689
"333","Game Knob","Spring","2021",0.710514824118298,173,0.3954158032981,66.8571428571429,138,279,140,-95.7,122.333333333333,45.72,39.37,24.57,-15.95,-78.23,53.59,29.46,-96.79,-71.69,24.64,6.16,-56.55,109.66,-81.48,-231.57,107.69,45.12240621,-114.833813,1812.766807,3.855352879,108.9591556,0.579546809,0.095328689
